IDValues,Name,Price,link,ModelNumber,Image
85,"Kodak EKTRA 5"" Unlocked Cell Phone, 32 GB, 2.3 GHz MediaTek MT6797 Helio X20 Deca Core, Android 6.0, Black (KEKTRA-SUB-USA-UN)",$549.00,https://www.staples.ca/en/Kodak-EKTRA-5-Unlocked-Cell-Phone-32-GB-2-3-GHz-MediaTek-MT6797-Helio-X20-Deca-Core-Android-6-0-Black-KEKTRA-SUB-USA-UN-/product_2736574_2-CA_1_20001,KEKTRASUBUSAUN,
86,"NUU Mobile Z8 AEGIS BUNDLE, 5.5-inch Unlocked Cell Phone, 32 GB, 1.7 GHz MTK6752, Android 5.1, Brushed White (Z8WHTBBU)",$279.99,https://www.staples.ca/en/NUU-Mobile-Z8-AEGIS-BUNDLE-5-5-inch-Unlocked-Cell-Phone-32-GB-1-7-GHz-MTK6752-Android-5-1-Brushed-White-Z8WHTBBU-/product_2795900_2-CA_1_20001,Z8WHTBBU,
87,"NUU Mobile Z8 TPU BUNDLE, 5.5-inch Unlocked Cell Phone, 32 GB, 1.7 GHz MTK6752, Android 5.1, Brushed White (Z8WHTBGC)",$279.99,https://www.staples.ca/en/NUU-Mobile-Z8-TPU-BUNDLE-5-5-inch-Unlocked-Cell-Phone-32-GB-1-7-GHz-MTK6752-Android-5-1-Brushed-White-Z8WHTBGC-/product_2795899_2-CA_1_20001,Z8WHTBGC,
88,"NUU Mobile A3L TUDIA BUNDLE,  5-inch Unlocked Cell Phone, 8 GB, 1.1 GHz MTK6580, Android 6, White (A3LWHTBBM)",$159.99,https://www.staples.ca/en/NUU-Mobile-A3L-TUDIA-BUNDLE-5-inch-Unlocked-Cell-Phone-8-GB-1-1-GHz-MTK6580-Android-6-White-A3LWHTBBM-/product_2795902_2-CA_1_20001,A3LWHTBBM,
89,"ZTE Martin Refurbished 4-inch Unlocked Cell Phone, Black, (Z730R)",$129.99,https://www.staples.ca/en/ZTE-Martin-Refurbished-4-inch-Unlocked-Cell-Phone-Black-Z730R-/product_2721151_2-CA_1_20001,Z730R,
90,"NUU Mobile X4 TUDIA BUNDLE, 5-inch Unlocked Cell Phone, 16 GB, 1.3 GHz MTK6735, Android 5.1, Glossy White (X4WHTBGS)",$239.99,https://www.staples.ca/en/NUU-Mobile-X4-TUDIA-BUNDLE-5-inch-Unlocked-Cell-Phone-16-GB-1-3-GHz-MTK6735-Android-5-1-Glossy-White-X4WHTBGS-/product_2795901_2-CA_1_20001,X4WHTBGS,
91,"Motorola Moto Z Play 5.5-inch Unlocked Cell Phone, 32 GB, 2 GHz Qualcomm Snapdragon 625, Android 6.0.1, (01026NACRTL-bndl)",$699.99,https://www.staples.ca/en/Motorola-Moto-Z-Play-5-5-inch-Unlocked-Cell-Phone-32-GB-2-GHz-Qualcomm-Snapdragon-625-Android-6-0-1-01026NACRTL-bndl-/product_2795225_2-CA_1_20001,01026NACRTL-BND,
92,"BlackBerry Leap Refurbished Smartphone, Unlocked",$239.99,https://www.staples.ca/en/BlackBerry-Leap-Refurbished-Smartphone-Unlocked/product_2801517_2-CA_1_20001,STR100-2,
93,"Motorola Moto Z 5.5"" Unlocked Cell Phone, 64 GB, 1.8 GHz Qualcomm Snapdragon 820, Android Marshmallow 6.0.1, (01074NACRTL-bndl)",$949.99,https://www.staples.ca/en/Motorola-Moto-Z-5-5-Unlocked-Cell-Phone-64-GB-1-8-GHz-Qualcomm-Snapdragon-820-Android-Marshmallow-6-0-1-01074NACRTL-bndl-/product_2795226_2-CA_1_20001,01074NACRTL-BND,
94,"Samsung Galaxy S7 Edge 5.5"", 32 GB, SIM Lock Smartphone, Silver (SM-G935WZSAXAC)",$929.00,https://www.staples.ca/en/Samsung-Galaxy-S7-Edge-5-5-32-GB-SIM-Lock-Smartphone-Silver-SM-G935WZSAXAC-/product_2606292_2-CA_1_20001,SM-G935WZSAXAC,
